BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004135,TUMMALAPENTA,"MAIN ROAD,TUMMALAPENTA VILLAGE,KAVALI MANDAL,SPSR NELLORE DISTRICT,ANDHRA PRADESH",SPSR NELLORE,TUMMALAPENTA,ANDHRA PRADESH,9490158302
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004136,MAHIMALUR,"MAIN ROAD,MAHIMALUR VILLAGE,ATMAKUR MANDAL,SPSR NELLORE DISTRICT,ANDHRA PRADESH. PIN-524307",SPSR NELLORE,MAHIMALUR,ANDHRA PRADESH,9490158279
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004137,NELLORE KOTHAKALUVA,"DOOR NO 6/6,KOTHA KALUVA CENTER,NELLORE RURAL MANDAL,SPSR NELLORE(DIST),ANDHRA PRADESH. PIN- 524002",SPS NELLORE,NELLORE,ANDHRA PRADESH,8985519967
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004138,APPARAOPALEM,"DOOR NO 2/29,TOORPU VEEDHI, APPARAOPALEM VILLAGE,ATMAKUR MANDAL,SPS NELLORE DIST,ANDHRA PRADESH. PIN- 524322",SPS NELLORE,APPARAOPALEM,ANDHRA PRADESH,8985519969
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004139,PADURUPALLI,"D NO 26/11/468,NEAR SRI VENKATESWARA TEMPLE,PADURUPALLI-524004.NELLORE(DIST) ANDHRA PRADESH",NELLORE,PADURUPALLI,ANDHRA PRADESH,7382733617
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005000,ONGOLE RO,"ANDHRA PRAGATHI GRAMEENA BANK,REGIONAL OFFICE,RAAVI ANJANEYULU STREET,BEHIND PARADISE RESTAURANT,KURNOOL ROAD,ONGOLE-523001",PRAKASAM,ONGOLE,ANDHRA PRADESH,9490158032
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005044,ARTHAVEEDU,"ARTHAVEEDU ┬û 523355 MAIN ROAD, (VIA) CUMBUM,  ARTHAVEEDU MANDAL PRAKASAM DISTRICT",PRAKASAM,ARDHAVEEDU,ANDHRA PRADESH,235322
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005045,RACHERLA,RACHERLA-523368 RACHERLA MANDAL PRAKASAM DISTRICT,PRAKASAM,RACHERLA,ANDHRA PRADESH,247444
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005046,MARKAPUR,"MARKAPUR-523316 NEHRU BAZAR,  MARKAPUR MANDAL PRAKASAM DISTRICT",PRAKASAM,MARKAPUR,ANDHRA PRADESH,222633
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005051,EDUGUNDLAPADU,EDUGUNDLAPADU ┬û 523269  MADDIPADU MANDAL PRAKASAM DISTRICT,PRAKASAM,EDUGUNDLAPADU,ANDHRA PRADESH,247305
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005052,BESTAVARIPET,BESTAVARIPET ┬û 523334 BESTAVARIPET MANDAL PRAKASAM DISTRICT,PRAKASAM,BESTAVARAPETA,ANDHRA PRADESH,237283
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005053,MUNDLAMUR,MUNDLAMURU ┬û 523264 MUNDLAMURU MANDAL PRAKASAM DISTRICT,PRAKASAM,MUNDLAMUR,ANDHRA PRADESH,257027
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005054,TETTU(MOCHERLA),TETTU ┬û 523291 GUDLUR MANDAL PRAKASAM DISTRICT,PRAKASAM,TETTU(MOCHERLA),ANDHRA PRADESH,278246
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005055,DRONADULA,DRONADULA ┬û 523190 MARTUR MANDAL PRAKASAM DISTRICT,PRAKASAM,DRONADULA,ANDHRA PRADESH,279255
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005056,MADDULUR,MADDULURU ┬û 523226  SANTHANUTHALAPADU MANDAL PRAKASAM DISTRICT,PRAKASAM,MADDULUR,ANDHRA PRADESH,254356
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005057,PEDACHERLOPALLI,PEDACHERLOPALLI -523111 PEDACHERLO PALLI MANDAL PRAKASAM DISTRICT,PRAKASAM,PEDACHERLOPALLI,ANDHRA PRADESH,241183
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005058,YERRAGONDAPALEM,"YERRAGONDAPALEM-523327 2/168-1, JNR COMPLEX,  BRAHMAMGARI TEMPLE STREET,  YERRAGONDAPALEM MANDAL PRAKASAM DISTRICT",PRAKASAM,YERRAGONDAPALEM,ANDHRA PRADESH,254239
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005059,GIDDALUR,GIDDALUR-523357 GIDDALUR MANDAL PRAKASAM DISTRICT,PRAKASAM,GIDDALUR,ANDHRA PRADESH,242012
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005060,BALLIKURAVA,BALLIKURAVA -523301 BALLIKURAVA MANDAL PRAKASAM DISTRICT,PRAKASAM,BALLIKURAVA,ANDHRA PRADESH,274426
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005061,CHODAVARAM,CHODAVARAM ┬û 523279 KONDEPI MANDAL PRAKASAM DISTRICT,PRAKASAM,CHODAVARAM,ANDHRA PRADESH,249319
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005062,KUNDURU,KUNDURU ┬û 523303  SANTHAMAGULUR MANDAL PRAKASAM DISTRICT,PRAKASAM,KUNDURU,ANDHRA PRADESH,273221
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005063,VEMULAPADU,VEMULAPADU ┬û 523246  HANUMANTHUNIPADU MANDAL PRAKASAM DISTRICT,PRAKASAM,VEMULAPADU,ANDHRA PRADESH,270222
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005064,KARUMANCHI,KARUMANCHI ┬û 523272 TANGUTUR MANDAL PRAKASAM DISTRICT,PRAKASAM,KARUMANCHI,ANDHRA PRADESH,277090
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005068,MUNDLAPADU,MUNDLAPADU-523367 GIDDALUR MANDAL PRAKASAM DISTRICT,PRAKASAM,GIDDALUR,ANDHRA PRADESH,245033
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005069,CUMBUM,"CUMBUM-523333 14-12, MARKET STREET,  CUMBUM MANDAL PRAKASAM DISTRICT",PRAKASAM,CUMBUM,ANDHRA PRADESH,232282
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005070,PAMIDIPADU,PAMIDIPADU ┬û 523216 KORISAPADU MANDAL PRAKASAM DISTRICT,PRAKASAM,PAMIDIPADU,ANDHRA PRADESH,256430
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005078,EEDUMUDI,EEDUMUDI ┬û 523186 NAGULUPPALAPADU MANDAL PRAKASAM DISTRICT,PRAKASAM,EEDUMUDI,ANDHRA PRADESH,275262
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005080,BODDIKURAPADU,"BODDIKURAPADU -523253 (VIA)UPPALAPADU,  TALLURU MANDAL PRAKASAM DISTRICT",PRAKASAM,BODDIKURAPADU,ANDHRA PRADESH,259100
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005082,KOPPERAPADU,KOPPERAPADU ┬û 523303 BALLIKURAVA MANDAL PRAKASAM DISTRICT,PRAKASAM,KOPPERAPADU,ANDHRA PRADESH,278202
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005085,CHIMAKURTHI,CHIMAKURTHI ┬û 523226 CHIMAKURTHI MANDAL PRAKASAM DISTRICT,PRAKASAM,CHIMAKURTHI,ANDHRA PRADESH,272660
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005086,GALIZERUGULLA,GALIZERUGULLA-523346 BESTAVARIPET  MANDAL PRAKASAM DISTRICT,PRAKASAM,GALIZERUGULLA,ANDHRA PRADESH,200088
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005088,AMMANAGUDIPADU,"AMMANAGUDIPADU ┬û 523330 DUPADU(S.O.)  YERRAGONDAPALEM MANDAL, PRAKASAM DISTRICT",PRAKASAM,AMMANAGUDIPADU,ANDHRA PRADESH,228341
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005089,KONDAPI,KONDAPI ┬û 523270 KONDAPI MANDAL PRAKASAM DISTRICT,PRAKASAM,KONDAPI,ANDHRA PRADESH,225210
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005090,PODILI,PODILI ┬û 523240 PODILI MANDAL PRAKASAM DISTRICT,PRAKASAM,PODILI,ANDHRA PRADESH,243786
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005091,PULLALACHERUVU,PULLALACHERUVU-523328 PULLALACHERUVU MANDAL PRAKASAM DISTRICT,PRAKASAM,PULLALACHERUVU,ANDHRA PRADESH,252257
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005092,ONGOLE MARKET CENTRE,"ONGOLEMARKET CENTRE  BRANCH SANTHAPETA,  ONGOLE, PRAKASAM DISTRICT.  PIN  523002",PRAKASAM,ONGOLE,ANDHRA PRADESH,227500
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005094,MEDARAMETLA BRANCH,MEDARAMETLA ┬û523212 KORISAPDU MANDAL PRAKASAM DISTRICT,PRAKASAM,KORISAPADU,ANDHRA PRADESH,252996
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005095,ULAVAPADU,ULAVAPADU ┬û 523292 ULAVAPADU MANDAL PRAKASAM DISTRICT,PRAKASAM,ULAVAPADU,ANDHRA PRADESH,274921
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005096,PAMUR,PAMURU ┬û 523108 PAMURU MANDAL PRAKASAM DISTRICT,PRAKASAM,PAMUR,ANDHRA PRADESH,246888
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005098,GAJJALAKONDA,GAJJALAKONDA-523315 MARKAPUR MANDAL PRAKASAM DISTRICT,PRAKASAM,GAJJALAKONDA,ANDHRA PRADESH,247234
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005099,KURICHEDU,KURICHEDU ┬û 523304 KURICHEDU MANDAL PRAKASAM DISTRICT,PRAKASAM,KURICHEDU,ANDHRA PRADESH,276131
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005102,SINGARAYAKONDA,SINGARAYAKONDA ┬û523101  SINGARAYAKONDA MANDAL PRAKASAM DISTRICT,PRAKASAM,SINGARAYAKONDA,ANDHRA PRADESH,238107
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005105,MARTURU,MARTURU ┬û 523301 MARTURU MANDAL PRAKASAM DISTRICT,PRAKASAM,MARTURU,ANDHRA PRADESH,272211
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005106,DARSI,DARSI ┬û 523247 DARSI MANDAL PRAKASAM DISTRICT,PRAKASAM,DARSI,ANDHRA PRADESH,253570
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005107,KARAMCHEDU,KARAMCHEDU ┬û 523168 KARAMCHEDU MANDAL PRAKASAM DISTRICT,PRAKASAM,KARAMCHEDU,ANDHRA PRADESH,242155
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005108,PANDILLA  PALLE,PANDILLAPALLI ┬û 523184 VETAPALEM MANDAL PRAKASAM DISTRICT,PRAKASAM,PANDILLA  PALLE,ANDHRA PRADESH,247142
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005109,PARCHOOR,PARCHURU ┬û 523169 PARCHURU MANDAL PRAKASAM DISTRICT,PRAKASAM,PARCHOOR,ANDHRA PRADESH,243599
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005110,"MUNGAMUR ROAD, ONGOLE BRANCH","ONGOLE  MUNGAMUR ROAD BRANCH MUNGAMUR  ROAD,  ONGOLE  PRAKASAM DISTRICT.  PIN 523002",PRAKASAM,ONGOLE,ANDHRA PRADESH,235290
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005111,THIPPAYAPALEM,THIPPAYAPALEM-523329 MARKAPUR MANDAL PRAKASAM DISTRICT,PRAKASAM,THIPPAYAPALEM,ANDHRA PRADESH,220110
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005130,NAIDU PALEM,NAIDUPALEM-523327 PULLALACHERUVU MANDAL PRAKASAM DISTRICT,PRAKASAM,NAIDU PALEM,ANDHRA PRADESH,205050
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005132,TRIPURANTAKAM,TRIPURANTHAKAM-523326 TRIPURANTAKAM MANDAL PRAKASAM DISTRICT,PRAKASAM,TRIPURANTHAKAM,ANDHRA PRADESH,256221
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005152,NUTHALAPADU,NUTHALAPADU ┬û 523169 PARCHUR MANDAL PRAKASAM DISTRICT,PRAKASAM,NUTHALAPADU,ANDHRA PRADESH,249220
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005158,MARRIPUDI,MARRIPUDI - 523242 MARRIPUDI MANDAL PRAKASAM DISTRICT,PRAKASAM,MARRIPUDI,ANDHRA PRADESH,240619
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005159,AVULAMANDA,AVULAMANDA -523304 KURICHEDU MANDAL PRAKASAM DISTRICT,PRAKASAM,AVULAMANDA,ANDHRA PRADESH,275108
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005168,ONGOLE- MAIN,"ONGOLE  MAIN BRANCH OPP: RTC BUS STAND,  ONGOLE PRAKASAM DISTRICT. PIN 523002",PRAKASAM,ONGOLE,ANDHRA PRADESH,233067
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005169,ADDANKI,ADDANKI -523201 ADDANKI MANDAL PRAKASAM DISTRICT,PRAKASAM,ADDANKI,ANDHRA PRADESH,223214
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005186,KANDUKUR,KANDUKURU ┬û 523105 KANDUKURU MANDAL PRAKASAM DISTRICT,PRAKASAM,KANDUKUR,ANDHRA PRADESH,223907
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005188,CHIRALA,CHIRALA ┬û 523155 CHIRALA MANDAL PRAKASAM DISTRICT,PRAKASAM,CHIRALA,ANDHRA PRADESH,237303
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005191,KANIGIRI,KANIGIRI ┬û523230 KANIGIRI MANDAL PRAKASAM DISTRICT,PRAKASAM,KANIGIRI,ANDHRA PRADESH,274004
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005192,CHERUKURU,CHERUKURU-522 118 PARACHARU MANDAL PRAKASAM DISTRICT,PRAKASAM,PARCHOOR,ANDHRA PRADESH,240599
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005193,KOMAROLE,"KOMAROLU-523 373 D.NO.5-243, SRIRAM NAGAR,  KOMAROLU MANDAL, PRAKASAM DISTRICT",PRAKASAM,KOMAROLE,ANDHRA PRADESH,248001
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005194,MUPPAVARAM,MUPPAVARAM-523 261 J. PANGALURU MANDAL PRAKASAM DISTRICT,PRAKASAM,MUPPAVARAM,ANDHRA PRADESH,257100
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005195,PERNAMITTA,"PERNAMITTA-523 225 D.NO.1-60-1, SANTHANUTHALAPADU MANDAL PRAKASAM DISTRICT",PRAKASAM,ONGOLE,ANDHRA PRADESH,256699
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005196,KOTHAPETA,"KOTHAPETA-523 157 D.NO.9-14-6, E-SEVA BUILDING, BANK COLONY, KOTHAPETA VILLAGEAGE, VETAPALEM MANDAL, PRAKASAM DISTRICT",PRAKASAM,CHIRALA,ANDHRA PRADESH,237722
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005197,VALAPARLA,"D.NO.5-31, I FLOOR VALAPARLA,  MARTUR MANDAL, PRAKASAM DISTRICT,  PIN- 523 260",PRAKASAM,VALAPARLA,ANDHRA PRADESH,275199
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005198,KAMEPALLY,"D.NO.3/70, KAMEPALLI,JARUGUMILLI MANDAL, PRAKASAM DISTRICT, PIN-523 271",PRAKASAM,KAMEPALLY,ANDHRA PRADESH,231369
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005199,INKOLLU,"INKOLLUU - 523186 D.NO:11-121, PARUCHURU ROADINKOLLU (V) & (M), PRAKASAM (DIST).",PRAKASAM,INKOLLU,ANDHRA PRADESH,244170
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005200,UPPUGUNDUR,"D.NO.5-41/1, UPPUGUNDURU VILLAGE, NAGULUPPALAPADU MANDAL, PRAKASAM DISTRICT PIN-523 186",PRAKASAM,UPPUGUNDUR,ANDHRA PRADESH,275155
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005201,CHINAGANJAM,"D.NO.2/128, 1 FLOOR, MAIN ROAD, CHINAGANJAM (VIL & MANDAL), PRAKASAM DISTRICT PIN-523 135",PRAKASAM,CHINAGANJAM,ANDHRA PRADESH,241170
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005202,TANGUTURU,"G.T. ROAD, TANGUTURU VILLAGE & MANDAL, PRAKASAM DISTRICT PIN-523 274",PRAKASAM,TANGUTURU,ANDHRA PRADESH,242075
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005203,SANTHANUTHALAPADU,"D.NO.3-33, SANTHANUTHALAPADU VILLAGE & POST, SANTHANUTHALAPADU MANDAL PRAKASAM DISTRICT PIN-523 225",PRAKASAM,SANTHANUTHALAPADU,ANDHRA PRADESH,276559
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005204,"GANDHI BAZAR, ONGOLE","GANDHI BAZAR-523001,D.NO:26-1-67/68, PAPPU BAZAR, GANDHI ROAD, ONGOLE,PRAKASAM(DIST)",PRAKASAM,ONGOLE,ANDHRA PRADESH,281369
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005205,THROVAGUNTA,"D.NO.2-13, MAIN ROAD, THROVAGUNTA VIL & PO, ONGOLE MANDAL, PRAKASAM  DISTRICT PIN- 523 262",PRAKASAM,ONGOLE,ANDHRA PRADESH,246669
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005206,VEERA RAGHAVUNI KOTA,"V.R.KOTA-523113 H.NO:4-43-A,VEERA RAGHAVUNI KOTA V & POST LINGA SAMUDRAM MANDAL, PRAKASAM (D)",PRAKASAM,KANDUKUR,ANDHRA PRADESH,9491308340
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005207,CHIRALA (RURAL),"D.NO 8/31-156/1, VODAREVU ROAD, PERALA , CHIRALA (RURAL) VILLAGE &POST, CHIRALA MANDAL, PRAKASAM DIST -523  155",PRAKASAM,CHIRALA,ANDHRA PRADESH,7382600205
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005208,J. PANGULURU,"D.NO.2/54, J. PANGULURU, J. PANGULURU  MANDAL, PRAKASAM DISTRICT PIN- 523 261",PRAKASAM,PANGULURU,ANDHRA PRADESH,258115
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005209,YADDANAPUDI,"D.NO.1-178, YADDANAPUDI  VIL  YADDANAPUDIPO& MANDAL, PRAKASAM DISTRICT PIN- 523 301",PRAKASAM,YADDANAPUDI,ANDHRA PRADESH,7382600216
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005210,"KANDUKUR, KANIGIRI ROAD","H.NO.20-4-87, SWARNA COMPLEX, NANDAVARI STREET, KANIGIRI ROAD, KANDUKURU MANDAL, PRAKASAM DISTRICT PIN-523 105",PRAKASAM,KANDUKUR,ANDHRA PRADESH,7382633701
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005211,PETLUR,"PETLUR VILLAGE KONDEPI MANDAL PRAKASAM DISTRICT,  PIN-523270",PRAKASAM,KONDAPI,ANDHRA PRADESH,7382633702
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005212,MARLAPADU,"MARLAPADU VILLAGE & POST, TANGUTUR MANDAL, PRAKASAM DISTRICT, PIN-523 272",PRAKASAM,ONGOLE,ANDHRA PRADESH,7382633703
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005213,RAJAMPALLI,"RAJAMPALLI VILLAGE, DARSI MANDAL, PRAKASAM DISTRICT,PIN-523 247",PRAKASAM,PODILI,ANDHRA PRADESH,7382633708
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005214,KOLALAPUDI,"KOLALAPUDI VILLAGE & POST, MARTURU MANDAL, PRAKASAM DISTRICT, PIN-523261",PRAKASAM,MARTURU,ANDHRA PRADESH,7382633816
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005215,"ONGOLE, KAMMAPALEM","D. NO. 42-1-194/14, EAST KAMMAPALEM, ONGOLE TOWN, PRAKASAM DISTRICT,  PIN-523001",PRAKASAM,ONGOLE,ANDHRA PRADESH,7382633820
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005216,ALLURU,"ALLURU VIL &PO,  KOTHAPATNAM MANDAL, PRAKASAM DISTRICT, PIN-523 286",PRAKASAM,ONGOLE,ANDHRA PRADESH,7382609271
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005217,INAMANAMELLORE,"INAMANAMELLORE VIL & PO, MADDIPADU MANDAL,  PRAKASAM DISTRICT, PIN-523 211",PRAKASAM,ONGOLE,ANDHRA PRADESH,8331019311
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005218,ULCHI,"ULCHI, VIL & PO, ONGOLE MANDAL, PRAKASAM DISTRICT, PIN-523 182",PRAKASAM,ONGOLE,ANDHRA PRADESH,8331019310
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005219,MULAGUNTAPAU,"BEHIND RTC BUSTAND,MULAGUNTAPADU,PINCODE 523101",PRAKASAM,SINGARAYAKONDA,ANDHRA PRADESH,8331012072
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005220,ARIVEMULA,"1 86, ARIVEMULA VILLAGE AND POST, CHANDRASEKHARAPURAM MANDAL",PRAKASAM,CHANDRASEKHARAP,ANDHRA PRADESH,9490158401
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005221,PUTTAVARIPALEM,SANTHMAGULURU,PRAKASAM,PUTTAVARTIPALEM,ANDHRA PRADESH,9490158402
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005222,VALETIVARIPALEM,PRAKASAM,PRAKASAM,VALETIVARIPALEM,ANDHRA PRADESH,8500366952
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005223,YSR CIRCLE GIDDALURU,8-20-50 YSR CIRCLE KOMAROLU ROAD GIDDALURU,PRAKASAM,GIDDALURU,ANDHRA PRADESH,9493596842
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005224,JAVAHAR NAGAR MARKAPUR,10-378 JAVAHAR NAGAR COLONY MARKAPUR,PRAKASAM,MARKAPUR,ANDHRA PRADESH,9493574389
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005225,ONGOLE SUJATHA NAGAR,"DOOR NO. 217/1B,5TH LANE,MAIN ROAD,SUJATHA NAGAR,ONGOLE-523002",PRAKASAM,ONGOLE,ANDHRA PRADESH,233067
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005226,KRISHNAMSETTY PALLI,"SURVEY NO 554, KRISHNAMSETTY PALLI VILLAGE,GIDDALURU MANADAL,PRAKASHAM DISTRICT",PRAKASAM,KRISHNAMSETTY PALLI,ANDHRA PRADESH,242012
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005227,TOORPU GANGAVARAM,DOOR NO 7/201 TOORPU GANGAVARAM TALLURU MANDAL PRAKASAM DIST,PRAKASAM,TOORPU GANGAVARAM,ANDHRA PRADESH,9494038784
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005228,CHOUTAPALEM,DOOR NO 7/84 CHOUTAPALEM PONNALURU MANDAL PRAKASAM DIST,PRAKASAM,CHOUTAPALEM,ANDHRA PRADESH,9494038724
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005229,KUNTA,"D NO 2/7,MAIN ROAD,KUNTA,PEDDARAVEEDU MANDAL,PRAKASAM DIST,PIN-523329,ANDHRA PRADESH",PRAKASAM,KUNTA,ANDHRA PRADESH,8500299053
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005230,B CHERLOPALLI,"3/90 NEAR RAMASWAMY TEMPLE,B CHERLOPALLI,PEDDARAVEEDU MANDAL,PRAKASAM DIST,ANDHRA PRADESH. PIN-523320",PRAKASAM,B CHERLOPALLI,ANDHRA PRADESH,231110
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005231,NAGULUPPALAPADU,"DOOR NO 4/61, NEAR POST OFFICE, NAGULUPPALAPADU (VILLAGE & MANDAL),PRAKASAM (DIST),ANDHRA PRADESH. PIN-523183",PRAKASAM,NAGULUPPALAPADU,ANDHRA PRADESH,9441409336
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005232,PALLAMALLI,"4/211, NTR BC COLONY,PALLAMALLI(VILLAGE), CHIMAKURTHI(MANDAL),PRAKASAM(DIST),ANDHRA PRADESH, PIN-523263",PRAKASAM,PALLAMALLI,ANDHRA PRADESH,9490158349
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005233,TARLUPADU,"DNO 2/59-A, RATHAM BAZAR, NEAR VENUGOPALA SWAMY TEMPLE,TARLUPADU(VILLAGE & POST).PIN-523322. ANDHRA PRADESH",KURNOOL,TARLUPADU,ANDHRA PRADESH,8985519987
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005234,ONGOLE HOUSING BOARD COLONY,"DOOR NO 9/16/137, HOUSING BOARD COLONY,ONGOLE TOWN,PRAKASAM(DIST),ANDHRA PRADESH.PIN-523002",PRAKASAM,ONGOLE,ANDHRA PRADESH,8985519976
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005235,AYINAMUKKALA,"4/264-H,K.G.ROAD,PEDDA DORNALA,AYINAMUKKALA,PRAKASAM(DIST),ANDHRA PRADESH. PIN-523331",PRAKASAM,PEDDA DRONALA AYINAMUKKALA,ANDHRA PRADESH,8985519971
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005236,DUPADU,"OPP PRIMARY HEALTH CENTER, BUS STAND CENTER,DUPADU VILLAGE,TRIPURANTHAKAM MANDAL,PRAKASAM(DIST),ANDHRA PRADESH.",PRAKASAM,DUPADU,ANDHRA PRADESH,9490286313
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005237,NALADALAPUR,"DOOR NO 2/58,TOORPU BAZAR, NALADALAPUR VILLAGE,VALETIVARIPALEM MANDAL, PRAKASAM(DIST),ANDHRA PRADESH. PIN - 523113",PRAKASAM,NALADALAPUR,ANDHRA PRADESH,8985519957
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005238,KONAKANAMITLA,"ANDHRA PRAGATHI GRAMEENA BANK,KONAKANAMITLA BRANCH,KONAKANAMITLA,MAIN ROAD,KONAKANAMITLA.PRAKASAM(DIST)",PRAKASAM,KONAKANAMITLA,ANDHRA PRADESH,7901274237
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005239,VEERAVENKATAPURAM,"ANDHRA PRAGATHI GRAMEENA BANK,VEERA VENKATAPURAM BRANCH,DONAKONDA BUS STAND CENTER,BESIDES GROMOR,DONAKONDA(RS),PRAKASAM(DT) PIN-523305",PRAKASAM,VEERAVENKATAPURAM,ANDHRA PRADESH,7901274383
ANDHRA PRAGATHI GRAMEENA BANK,APGB0005240,KOTCHERLA KOTA,"DOOR NO 1/8,KOTCHERLA KOTA VILLAGE,DONAKONDA MANDAL,PRAKASAM(DIST),ANDHRA PRADESH. PIN-523315",PRAKASAM,KOTCHERLA KOTA,ANDHRA PRADESH,9491039840
